OBJECTID,ZoningCode,Description,ZoningGroup,Link,Link_Fr,Description_Fr,GlobalID,Shape__Area,Shape__Length
2357,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,0e18a4a8-6404-4fc2-ad3d-a8b4e18cd797,384.162109375,89.1565549884566
2358,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,959e50d3-1156-42f0-bf8b-94f0b0db704c,7081.578125,502.045648914177
2359,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,7a41f4d2-7712-4ccf-ba0c-117dea490e44,12177.544921875,486.201222718812
2360,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,8ca46110-de2c-45fe-9dd5-368d794ec01e,27167.4921875,851.699740796997
2361,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,f08e3760-335b-4ef6-bab0-cd5427a3daa2,2517.341796875,224.640619539465
2362,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,494c52c0-4c7e-4708-bd1c-e3550b2d1359,7079.654296875,453.855256699112
2363,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,e6f1fab8-0fb8-48dc-a73c-2b9644b2a95d,5311.94140625,361.767453870811
2364,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,d6c9903f-2a45-46c0-82e7-f4426a2e9d99,727.02734375,109.194370994184
2365,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,f5a563d9-f813-4897-b6b7-f26b772b23b4,3456.9296875,283.212776038896
2366,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,e784e9b8-19f6-47bd-bb02-b28dfbbe5156,16777.78515625,585.416886315294
2367,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,c687d510-f802-49d5-868e-00086345f375,387.369140625,96.3305680821434
2368,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,00877674-ca88-44e8-8eb3-f6ed74ba5f49,22969.5703125,607.308641562431
2369,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,f8d4dfe6-7897-4f19-ae04-422af2925b2c,17084.6796875,744.07360009895
2370,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,4bef47ca-e838-44fd-a5b0-4b839e8063ce,5304.86328125,352.98580159781
2371,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,315038b7-78e8-40ac-9a71-0c2646456f3f,8091.556640625,523.92723830553
2372,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,e865222b-4ff5-463b-ae20-33a9fab3b3fa,1800.462890625,181.890142100657
2373,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,33497c48-b0b9-44cd-98ce-25d15dd97a8a,11563.849609375,439.378545198651
2374,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,b572e8fd-c817-4498-bcec-41b783f37a37,8191.7890625,420.880247145055
2375,IM,Medium Industrial,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/fad813e9fcde4d9aa11d60dfcac532a1/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/a2481ca876dd4804b15358456bfa33ea/data,Industrie moyenne,dde6cf32-75c1-4c33-97c3-01109e7cd97e,694456.765625,5173.33077825899
2376,IM,Medium Industrial,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/fad813e9fcde4d9aa11d60dfcac532a1/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/a2481ca876dd4804b15358456bfa33ea/data,Industrie moyenne,3ccbb666-f173-469d-aeab-e3b1b46acf8e,430703.720703125,2756.5472260698
2377,IM,Medium Industrial,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/fad813e9fcde4d9aa11d60dfcac532a1/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/a2481ca876dd4804b15358456bfa33ea/data,Industrie moyenne,284be42d-d2c0-4b31-aa80-c935ddbb1401,4612.791015625,366.693273404712
2378,IM,Medium Industrial,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/fad813e9fcde4d9aa11d60dfcac532a1/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/a2481ca876dd4804b15358456bfa33ea/data,Industrie moyenne,bf315794-d16b-4259-8cc5-d6024a010e49,293418.66796875,3019.57971512594
2380,IM,Medium Industrial,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/fad813e9fcde4d9aa11d60dfcac532a1/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/a2481ca876dd4804b15358456bfa33ea/data,Industrie moyenne,ac655aab-a63c-4d73-a622-f83a86fbf79c,1276619.19726563,6497.02931422433
2381,IH,Heavy Industrial,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e599feb040cb46a9abbcfddaadc3ceb8/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/52c37a560b334a75b2255de6332fdb25/data,Industrie lourde,b56c8b32-cf3d-4eae-838f-1cb0c902cd6b,371182.095703125,4058.94326381285
2382,T,Transportation,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/caaf3bab0b9241d5b40e733d1b096c00/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/c0b65e9da1544a489f7f24cc37732e1b/data,Transports,8872f1e7-4f8b-439c-b850-cf6f0d40448f,683.826171875,163.893257206371
2383,T,Transportation,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/caaf3bab0b9241d5b40e733d1b096c00/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/c0b65e9da1544a489f7f24cc37732e1b/data,Transports,8978a0e7-2511-4116-a982-ab6158e29d8f,449952.47265625,4408.04886749668
2384,T,Transportation,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/caaf3bab0b9241d5b40e733d1b096c00/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/c0b65e9da1544a489f7f24cc37732e1b/data,Transports,e9cad196-281f-4a3d-9a52-f19b9c0a20b1,973274.708984375,7116.56917472701
2385,T,Transportation,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/caaf3bab0b9241d5b40e733d1b096c00/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/c0b65e9da1544a489f7f24cc37732e1b/data,Transports,6dfdfe3f-be55-48a1-9212-40e1a9041928,128910.591796875,2418.02613679014
2386,T,Transportation,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/caaf3bab0b9241d5b40e733d1b096c00/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/c0b65e9da1544a489f7f24cc37732e1b/data,Transports,b44fb514-24cf-49a1-8b6f-892fbed8c066,67883.578125,1335.91933440979
2387,T,Transportation,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/caaf3bab0b9241d5b40e733d1b096c00/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/c0b65e9da1544a489f7f24cc37732e1b/data,Transports,3abc7462-ddd3-473e-811c-81e28af28cb9,309143.490234375,6775.58321827389
2388,T,Transportation,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/caaf3bab0b9241d5b40e733d1b096c00/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/c0b65e9da1544a489f7f24cc37732e1b/data,Transports,7a91b59b-7f77-4625-9980-0384ae10e382,254802.91015625,2264.80419943196
2389,T,Transportation,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/caaf3bab0b9241d5b40e733d1b096c00/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/c0b65e9da1544a489f7f24cc37732e1b/data,Transports,7eac8c70-99c1-4796-a87e-71e53916580b,5588909.34765625,15769.9498650629
2390,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,50074a30-45ca-443c-aaae-8d59869a1843,86484.15234375,1391.65042920718
2391,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,cead6cd6-baca-45a4-8d2d-e00bab5ef374,72773.9296875,1768.87644219523
2392,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,0bfb4624-6b94-4531-a59e-4006a7522dbc,9586.828125,397.728459033799
2393,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,6aacae27-8137-4cac-aad2-be188c57f2e6,6823.40234375,330.856304684722
2394,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,e3f34b5a-c0a8-47b5-bb61-e746ee380811,37871.408203125,947.386845351259
2395,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,a300aa77-a6fe-406f-b481-a157e68edf4a,115795.96484375,2049.79237319563
2396,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,87ef3d11-76be-4ad5-b46f-b71ff53bbbf4,3893.009765625,253.872857546847
2397,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,90e0de47-48a7-4ace-8e8c-1e84bc257fb4,2844.48046875,220.212814867563
2398,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,0bb32105-f778-4cc9-b25f-ac4544fbc328,2572.447265625,202.881832004456
2399,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,701c058e-8f66-4f1b-a4a0-3ab173ac76f2,23133.36328125,691.371080678724
2400,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,97e9f6fc-e128-4b43-a376-e03c831619be,11602.88671875,509.551218737399
2401,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,d5e24e4e-dcaf-4514-b72a-b72511530ced,30536.61328125,848.404042290939
2403,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,2edb3250-9ad7-4ed3-ab7b-9dcc2b15eaa1,24339.03515625,660.816687353102
2404,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,9c13b70a-b917-4dc4-b28d-34e0b87a020b,4006.798828125,339.341079373766
2405,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,788ac413-adf2-464c-80da-8ee46be2fc98,2698.41796875,378.12442069313
2406,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,aad1f9b1-f78e-451d-9dd9-c3b8c6761422,31271.912109375,817.657771059369
2407,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,272bcac0-167b-4efe-a011-e4ca065f3512,144440.345703125,1748.37880552879
2408,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,d19609db-4998-475a-bc8f-4f52bd2e805e,35471.671875,806.605032497776
2409,T,Transportation,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/caaf3bab0b9241d5b40e733d1b096c00/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/c0b65e9da1544a489f7f24cc37732e1b/data,Transports,082ef89f-a86f-4662-ac9d-ef1716f61f28,126943.517578125,1691.167535647
2410,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,f8e75893-af6e-45e3-ab3c-92dd5a4fc4a6,13265.6640625,518.049554565016
2411,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,32830f5b-bf45-4bbf-a343-fb11470d6cf5,16061.041015625,865.506122960949
2412,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,80ebb799-09c4-4430-bf0b-744c1cd8d73c,13859.666015625,527.758965933075
2413,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,5d92cb83-f5b0-44d7-ad03-3c99fafba17a,13929.072265625,774.418361520811
2414,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,e56f8557-b07e-4983-8619-34c7330f9c90,50323.619140625,1026.44711081709
2415,USL,Utility Service Landfill,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b2a5fa12ce674796b84e7865536e4011/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d531398e00d74dfa96dded126f7f17b3/data,Services publics - décharge contrôlée,5d918d55-79f0-4331-bf35-b1319c014d14,1337996.4921875,4779.94365363913
2416,CRG,Rural General Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/c5275965f46e47e6b8ecde72d0a30d2b/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d4eb223652514040920d53585c58441e/data,Commerciale générale rurale,55f6f7a2-a70f-4ed1-9374-c01725451817,31742.38671875,952.487379729297
